
['3-Nov-06', 'Flushed Away', '149000000', '64665672', '179357126\n'], The profit from this movie is: $95022798 

['8-Jun-12', "Madagascar 3: Europe's Most Wanted", '145000000', '216391482', '746921271\n'], The profit from this movie is: $818312753 

['14-Dec-11', 'Mission: Impossible—Ghost Protocol', '145000000', '209397903', '694713230\n'], The profit from this movie is: $759111133 

['5-Jun-14', 'How to Train Your Dragon 2', '145000000', '177002924', '614586270\n'], The profit from this movie is: $646589194 

['16-Jun-99', 'Tarzan', '145000000', '171091819', '448191819\n'], The profit from this movie is: $474283638 

['20-Feb-14', 'Mr. Peabody & Sherman', '145000000', '111506430', '269806430\n'], The profit from this movie is: $236312860 

['20-Nov-12', 'Rise of the Guardians', '145000000', '103412758', '306941670\n'], The profit from this movie is: $265354428 

['8-Apr-05', 'Sahara', '145000000', '68671925', '121645390\n'], The profit from this movie is: $45317315 

['13-Jul-16', 'Ghostbusters', '144000000', '128350574', '229008658\n'], The profit from this movie is: $213359232 

['22-Nov-02', 'Die Another Day', '142000000', '160942139', '431942139\n'], The profit from this movie is: $450884278 

['9-Jul-03', 'Pirates of the Caribbean: The Curse of the Blac…', '140000000', '305410819', '654310819\n'], The profit from this movie is: $819721638 

['8-May-09', 'Star Trek', '140000000', '257730019', '386839614\n'], The profit from this movie is: $504569633 

['1-Jul-98', 'Armageddon', '140000000', '201578182', '554600000\n'], The profit from this movie is: $616178182 

['3-Jul-02', 'Men in Black 2', '140000000', '190418803', '441767803\n'], The profit from this movie is: $492186606 

['22-Jul-11', 'Captain America: The First Avenger', '140000000', '176654505', '370569776\n'], The profit from this movie is: $407224281 

['23-Jan-16', 'Kung Fu Panda 3', '140000000', '143528619', '521170825\n'], The profit from this movie is: $524699444 

['10-Jul-98', 'Lethal Weapon 4', '140000000', '130444603', '285400000\n'], The profit from this movie is: $275844603 

['27-Mar-13', 'G.I. Joe: Retaliation', '140000000', '122523060', '375740705\n'], The profit from this movie is: $358263765 

['5-Dec-03', 'The Last Samurai', '140000000', '111110575', '456810575\n'], The profit from this movie is: $427921150 

['21-Dec-05', 'Fun With Dick And Jane', '140000000', '110550000', '203018919\n'], The profit from this movie is: $173568919 

['5-Dec-14', 'Exodus: Gods and Kings', '140000000', '65014513', '268314513\n'], The profit from this movie is: $193329026 

['30-Jun-16', 'The BFG', '140000000', '55483770', '199646680\n'], The profit from this movie is: $115130450 

['3-Oct-19', 'Gemini Man', '140000000', '48546770', '166598362\n'], The profit from this movie is: $75145132 

['24-Feb-16', 'Gods of Egypt', '140000000', '31153464', '138836756\n'], The profit from this movie is: $29990220 

['Unknown', 'Desert Warrior', '140000000', '0', '0\n'], The profit from this movie is: $-140000000 

['3-May-02', 'Spider-Man', '139000000', '403706375', '821706375\n'], The profit from this movie is: $1086412750 

['6-Mar-09', 'Watchmen', '138000000', '107509799', '186976250\n'], The profit from this movie is: $156486049 

['29-Jul-05', 'Stealth', '138000000', '32116746', '76416746\n'], The profit from this movie is: $-29466508 

['13-Jun-08', 'The Incredible Hulk', '137500000', '134806913', '265573859\n'], The profit from this movie is: $262880772 

['20-Jun-03', 'Hulk', '137000000', '132177234', '245031679\n'], The profit from this movie is: $240208913 

['11-Jul-01', 'Final Fantasy: The Spirits Within', '137000000', '32131830', '85131830\n'], The profit from this movie is: $-19736340 

['14-Nov-12', 'The Twilight Saga: Breaking Dawn Part 2', '136200000', '292324737', '829724737\n'], The profit from this movie is: $985849474 

['15-Mar-13', 'The Croods', '135000000', '187168425', '573068425\n'], The profit from this movie is: $625236850 

['25-Dec-15', 'The Revenant', '135000000', '183637894', '532938302\n'], The profit from this movie is: $581576196 

['19-Nov-99', 'The World is Not Enough', '135000000', '126930660', '361730660\n'], The profit from this movie is: $353661320 

['4-Mar-11', 'Rango', '135000000', '123477607', '245724600\n'], The profit from this movie is: $234202207 

['14-Nov-03', 'Master and Commander: The Far Side of the World', '135000000', '93926386', '212912137\n'], The profit from this movie is: $171838523 

['17-Jul-13', 'Turbo', '135000000', '83028130', '286896578\n'], The profit from this movie is: $234924708 

['2-Jun-16', 'Teenage Mutant Ninja Turtles: Out of the Shadows', '135000000', '82051601', '245328374\n'], The profit from this movie is: $192379975 

['18-Nov-11', 'Happy Feet Two', '135000000', '64006466', '157956462\n'], The profit from this movie is: $86962928 

['28-Jul-06', 'Miami Vice', '135000000', '63478838', '164920076\n'], The profit from this movie is: $93398914 

['22-Nov-22', 'Strange World', '135000000', '37968963', '69579689\n'], The profit from this movie is: $-27451348 

['31-Oct-18', 'The Nutcracker and the Four Realms', '132900000', '54858851', '170024300\n'], The profit from this movie is: $91983151 

['24-Jun-05', 'War of the Worlds', '132000000', '234280354', '606836535\n'], The profit from this movie is: $709116889 

['26-Nov-14', 'Penguins of Madagascar', '132000000', '83350911', '366942531\n'], The profit from this movie is: $318293442 

['15-Nov-13', 'The Hunger Games: Catching Fire', '130000000', '424668047', '864808014\n'], The profit from this movie is: $1159476061 

['31-May-04', 'Harry Potter and the Prisoner of Azkaban', '130000000', '249757726', '783227178\n'], The profit from this movie is: $902984904 

['3-Aug-07', 'The Bourne Ultimatum', '130000000', '227471070', '444043396\n'], The profit from this movie is: $541514466 

['3-Jul-18', 'Ant-Man and the Wasp', '130000000', '216648740', '623144660\n'], The profit from this movie is: $709793400 

['6-Jun-08', 'Kung Fu Panda', '130000000', '215434591', '631910531\n'], The profit from this movie is: $717345122 

['14-Jul-15', 'Ant-Man', '130000000', '180202163', '518858449\n'], The profit from this movie is: $569060612 

['19-Mar-15', 'Home', '130000000', '177397510', '385997896\n'], The profit from this movie is: $433395406 

['19-Dec-18', 'Mary Poppins Returns', '130000000', '171958438', '348901032\n'], The profit from this movie is: $390859470 

['28-Oct-11', 'Puss in Boots', '130000000', '149260504', '554987477\n'], The profit from this movie is: $574247981 

['5-Nov-10', 'Megamind', '130000000', '148415853', '321887208\n'], The profit from this movie is: $340303061 

['18-Jul-03', 'Bad Boys II', '130000000', '138540870', '273271982\n'], The profit from this movie is: $281812852 

['20-Mar-14', 'Rio 2', '130000000', '131538435', '492846291\n'], The profit from this movie is: $494384726 

['23-Jul-10', 'Salt', '130000000', '118311368', '290650494\n'], The profit from this movie is: $278961862 

['27-Mar-14', 'Noah', '130000000', '101200044', '352831065\n'], The profit from this movie is: $324031109 

['28-Oct-11', 'The Adventures of Tintin', '130000000', '77591831', '373993951\n'], The profit from this movie is: $321585782 

['31-May-13', 'After Earth', '130000000', '60522097', '251499665\n'], The profit from this movie is: $182021762 

['26-Nov-08', 'Australia', '130000000', '49554002', '215080810\n'], The profit from this movie is: $134634812 

['19-Jul-13', 'R.I.P.D.', '130000000', '33618855', '79076678\n'], The profit from this movie is: $-17304467 

['3-Jan-19', 'How to Train Your Dragon: The Hidden World', '129000000', '160799505', '521595422\n'], The profit from this movie is: $553394927 

['29-Jul-23', 'Meg 2: The Trench', '129000000', '82600317', '394266444\n'], The profit from this movie is: $347866761 

['18-Nov-11', 'The Twilight Saga: Breaking Dawn Part 1', '127500000', '281287133', '684436752\n'], The profit from this movie is: $838223885 

['19-May-00', 'Dinosaur', '127500000', '137748063', '356148063\n'], The profit from this movie is: $366396126 

['23-Feb-17', 'Logan', '127000000', '226277068', '614202315\n'], The profit from this movie is: $713479383 

['18-Dec-14', 'Night at the Museum: Secret of the Tomb', '127000000', '113746621', '353756621\n'], The profit from this movie is: $340503242 

['13-Jul-11', 'Harry Potter and the Deathly Hallows: Part II', '125000000', '381193157', '1313548963\n'], The profit from this movie is: $1569742120 

['19-Nov-14', 'The Hunger Games: Mockingjay - Part 1', '125000000', '337135885', '766575131\n'], The profit from this movie is: $978711016 

['15-Nov-01', 'Harry Potter and the Sorcerer’s Stone', '125000000', '317871467', '963667273\n'], The profit from this movie is: $1156538740 

['4-Dec-19', 'Jumanji: The Next Level', '125000000', '316831246', '798210215\n'], The profit from this movie is: $990041461 

['17-Nov-10', 'Harry Potter and the Deathly Hallows: Part I', '125000000', '296131568', '951032438\n'], The profit from this movie is: $1122164006 

['19-May-06', 'The Da Vinci Code', '125000000', '217536138', '767820459\n'], The profit from this movie is: $860356597 

['30-Apr-03', 'X-Men 2', '125000000', '214949694', '406348630\n'], The profit from this movie is: $496298324 

['21-Apr-11', 'Fast Five', '125000000', '210031325', '629975898\n'], The profit from this movie is: $715007223 

['8-Aug-14', 'Teenage Mutant Ninja Turtles', '125000000', '191204754', '485004754\n'], The profit from this movie is: $551209508 

['16-Dec-11', 'Sherlock Holmes: A Game of Shadows', '125000000', '186848418', '535663443\n'], The profit from this movie is: $597511861 

['27-May-04', 'The Day After Tomorrow', '125000000', '186740799', '555840117\n'], The profit from this movie is: $617580916 

['17-Mar-17', 'The Boss Baby', '125000000', '175003033', '527909949\n'], The profit from this movie is: $577912982 

['1-Apr-10', 'Clash of the Titans', '125000000', '163214888', '493214888\n'], The profit from this movie is: $531429776 

['12-Oct-16', 'Trolls', '125000000', '153707064', '343242613\n'], The profit from this movie is: $371949677 

['19-May-98', 'Godzilla', '125000000', '136314294', '376000000\n'], The profit from this movie is: $387314294 

['30-May-12', 'Prometheus', '125000000', '126477084', '402448265\n'], The profit from this movie is: $403925349 

['10-Aug-12', 'The Bourne Legacy', '125000000', '113203870', '280355920\n'], The profit from this movie is: $268559790 

['20-Jun-97', 'Batman & Robin', '125000000', '107325195', '238317814\n'], The profit from this movie is: $220643009 

['5-Jul-18', 'Skyscraper', '125000000', '68420120', '304858121\n'], The profit from this movie is: $248278241 

['3-Jan-20', 'The Call of the Wild', '125000000', '62342368', '107351191\n'], The profit from this movie is: $44693559 

['3-Aug-12', 'Total Recall', '125000000', '58877969', '211856088\n'], The profit from this movie is: $145734057 

['15-Mar-23', 'Shazam! Fury of the Gods', '125000000', '57638006', '132192362\n'], The profit from this movie is: $64830368 

['21-Dec-16', 'Assassin’s Creed', '125000000', '54647948', '240759682\n'], The profit from this movie is: $170407630 

['29-Dec-16', 'Monster Trucks', '125000000', '33370166', '61642798\n'], The profit from this movie is: $-29987036 

['27-Aug-99', 'The 13th Warrior', '125000000', '32698899', '61698899\n'], The profit from this movie is: $-30602202 

['6-Dec-23', 'Wonka', '125000000', '0', '0\n'], The profit from this movie is: $-125000000 

['17-Nov-00', 'How the Grinch Stole Christmas', '123000000', '260348825', '345445403\n'], The profit from this movie is: $482794228 

['24-May-00', 'Mission: Impossible 2', '120000000', '215409889', '549588516\n'], The profit from this movie is: $644998405 

['30-Jun-00', 'The Perfect Storm', '120000000', '182618434', '328711434\n'], The profit from this movie is: $391329868 

['20-Jul-16', 'Jason Bourne', '120000000', '162192920', '416168316\n'], The profit from this movie is: $458361236 

['10-Feb-22', 'Uncharted', '120000000', '148648820', '400689914\n'], The profit from this movie is: $429338734 

['15-Jun-07', 'Fantastic Four: Rise of the Silver Surfer', '120000000', '131921738', '289480691\n'], The profit from this movie is: $301402429 

['21-Nov-12', 'Life of Pi', '120000000', '124987022', '619310368\n'], The profit from this movie is: $624297390 

['16-Feb-07', 'Ghost Rider', '120000000', '115802596', '229545589\n'], The profit from this movie is: $225348185 

['9-Apr-18', 'Rampage', '120000000', '101028233', '427947217\n'], The profit from this movie is: $408975450 

['27-Jun-03', "Charlie's Angels: Full Throttle", '120000000', '100814328', '227163273\n'], The profit from this movie is: $207977601 

['9-Aug-13', 'Elysium', '120000000', '93050117', '286192091\n'], The profit from this movie is: $259242208 

['19-Apr-13', 'Oblivion', '120000000', '89107235', '287916633\n'], The profit from this movie is: $257023868 

['24-Mar-17', 'Power Rangers', '120000000', '85364450', '142531552\n'], The profit from this movie is: $107896002 

['16-Aug-23', 'Blue Beetle', '120000000', '72488072', '128776673\n'], The profit from this movie is: $81264745 

['19-Jul-02', 'Stuart Little 2', '120000000', '64956806', '166000000\n'], The profit from this movie is: $110956806 

['12-Feb-14', 'RoboCop', '120000000', '58607007', '242981799\n'], The profit from this movie is: $181588806 

['11-Jun-04', 'The Chronicles of Riddick', '120000000', '57712751', '107212751\n'], The profit from this movie is: $44925502 

['5-Aug-15', 'The Fantastic Four', '120000000', '56117548', '167849187\n'], The profit from this movie is: $103966735 

['9-May-08', 'Speed Racer', '120000000', '43945766', '93394462\n'], The profit from this movie is: $17340228 

['22-Jul-05', 'The Island', '120000000', '35818913', '163018913\n'], The profit from this movie is: $78837826 

['17-Dec-10', 'How Do You Know?', '120000000', '30212620', '49628177\n'], The profit from this movie is: $-40159203 

['9-Nov-18', 'Outlaw King', '120000000', '0', '0\n'], The profit from this movie is: $-120000000 

['2-Dec-22', 'Emancipation', '120000000', '0', '0\n'], The profit from this movie is: $-120000000 

['23-Jun-10', 'Knight and Day', '117000000', '76423035', '258751370\n'], The profit from this movie is: $218174405 

['25-Jan-21', 'Tang Ren Jie Tan An 3', '117000000', '0', '699072066\n'], The profit from this movie is: $582072066 

['2-Oct-18', 'Venom', '116000000', '213511408', '856081053\n'], The profit from this movie is: $953592461 

['19-May-99', 'Star Wars Ep. I: The Phantom Menace', '115000000', '474544677', '1027044677\n'], The profit from this movie is: $1386589354 

['19-May-05', 'Star Wars Ep. III: Revenge of the Sith', '115000000', '380270577', '848998877\n'], The profit from this movie is: $1114269454 

['16-May-02', 'Star Wars Ep. II: Attack of the Clones', '115000000', '310676740', '656695615\n'], The profit from this movie is: $852372355 

['2-Nov-01', 'Monsters Inc.', '115000000', '290149425', '560483719\n'], The profit from this movie is: $735633144 

['26-Jul-13', 'The Wolverine', '115000000', '132556852', '416456852\n'], The profit from this movie is: $434013704 

['7-Feb-97', 'Dante’s Peak', '115000000', '67163857', '178200000\n'], The profit from this movie is: $130363857 

['6-Apr-16', 'The Huntsman: Winter’s War', '115000000', '48003015', '165149302\n'], The profit from this movie is: $98152317 

['14-Jun-02', 'Windtalkers', '115000000', '40914068', '77628265\n'], The profit from this movie is: $3542333 

['6-Mar-19', 'Triple Frontier', '115000000', '0', '0\n'], The profit from this movie is: $-115000000 

['4-Jul-08', 'Astérix aux Jeux Olympiques', '113500000', '999811', '132999811\n'], The profit from this movie is: $20499622 

['24-Dec-10', "Gulliver's Travels", '112000000', '42779261', '232017848\n'], The profit from this movie is: $162797109 

['8-Dec-17', 'Ferdinand', '111000000', '84410380', '288510892\n'], The profit from this movie is: $261921272 

['11-May-18', 'Deadpool 2', '110000000', '324591735', '786362370\n'], The profit from this movie is: $1000954105 

['3-Oct-13', 'Gravity', '110000000', '274092705', '684657731\n'], The profit from this movie is: $848750436 

['22-Dec-06', 'Night at the Museum', '110000000', '250863268', '579446407\n'], The profit from this movie is: $720309675 

['30-Sep-21', 'Venom: Let There be Carnage', '110000000', '213550366', '501546922\n'], The profit from this movie is: $605097288 

['10-Jun-05', 'Mr. and Mrs. Smith', '110000000', '186336279', '486124090\n'], The profit from this movie is: $562460369 

['27-May-15', 'San Andreas', '110000000', '155190832', '456258539\n'], The profit from this movie is: $501449371 

['29-Jul-11', 'The Smurfs', '110000000', '142614158', '563749323\n'], The profit from this movie is: $596363481 

['27-Jun-07', 'Live Free or Die Hard', '110000000', '134529403', '382288147\n'], The profit from this movie is: $406817550 

['18-Mar-15', 'The Divergent Series: Insurgent', '110000000', '130179072', '295075882\n'], The profit from this movie is: $315254954 

['10-Dec-04', "Ocean's Twelve", '110000000', '125531634', '362989076\n'], The profit from this movie is: $378520710 

['19-Dec-97', 'Tomorrow Never Dies', '110000000', '125304276', '339504276\n'], The profit from this movie is: $354808552 

['28-Jun-00', 'The Patriot', '110000000', '113330342', '215300000\n'], The profit from this movie is: $218630342 

['7-Mar-14', '300: Rise of an Empire', '110000000', '106580051', '330780051\n'], The profit from this movie is: $327360102 

['17-Dec-04', 'The Aviator', '110000000', '102608827', '208370892\n'], The profit from this movie is: $200979719 

['21-Dec-16', 'Passengers', '110000000', '100014699', '302239672\n'], The profit from this movie is: $292254371 

['14-Jan-11', 'The Green Hornet', '110000000', '98780042', '229155503\n'], The profit from this movie is: $217935545 

['21-Sep-16', 'Miss Peregrine’s Home for Peculiar Children', '110000000', '87242834', '295986876\n'], The profit from this movie is: $273229710 

['7-Oct-11', 'Real Steel', '110000000', '85463309', '263880341\n'], The profit from this movie is: $239343650 

['12-Jun-19', 'Men in Black: International', '110000000', '80001807', '254310003\n'], The profit from this movie is: $224311810 

['11-Jun-10', 'The A-Team', '110000000', '77222099', '177241171\n'], The profit from this movie is: $144463270 

['31-Jul-13', 'The Smurfs 2', '110000000', '71017784', '348547523\n'], The profit from this movie is: $309565307 

['9-Mar-16', 'The Divergent Series: Allegiant', '110000000', '66184051', '172022517\n'], The profit from this movie is: $128206568 

['12-Jun-09', 'The Taking of Pelham 123', '110000000', '65452312', '152364370\n'], The profit from this movie is: $107816682 

['25-Oct-13', 'Ender’s Game', '110000000', '61737191', '127983283\n'], The profit from this movie is: $79720474 

['2-Apr-04', 'Home on the Range', '110000000', '50026353', '76482461\n'], The profit from this movie is: $16508814 

['1-Jan-97', 'Speed 2: Cruise Control', '110000000', '48097081', '150468000\n'], The profit from this movie is: $88565081 

['6-May-05', 'Kingdom of Heaven', '110000000', '47398413', '218674938\n'], The profit from this movie is: $156073351 

['23-Mar-17', 'Ghost in the Shell', '110000000', '40563557', '167910690\n'], The profit from this movie is: $98474247 

['16-Jun-04', 'Around the World in 80 Days', '110000000', '24004159', '72004159\n'], The profit from this movie is: $-13991682 

['23-Dec-22', 'Babylon', '110000000', '15351455', '63229538\n'], The profit from this movie is: $-31419007 

['21-Nov-03', 'Dr. Seuss’ The Cat in the Hat', '109000000', '101018283', '133818283\n'], The profit from this movie is: $125836566 

['25-Dec-01', 'Ali', '109000000', '58183966', '87683966\n'], The profit from this movie is: $36867932 

['30-Sep-15', 'The Martian', '108000000', '228433663', '653609107\n'], The profit from this movie is: $774042770 

['20-Nov-16', 'Allied', '106000000', '40098064', '119266661\n'], The profit from this movie is: $53364725 

['16-Jul-04', 'I Robot', '105000000', '144801023', '348629585\n'], The profit from this movie is: $388430608 

['17-Dec-99', 'Stuart Little', '105000000', '140015224', '298815224\n'], The profit from this movie is: $333830448 

['25-Nov-09', 'The Princess and the Frog', '105000000', '104400899', '270997378\n'], The profit from this movie is: $270398277 

['7-Mar-08', '10000 B.C.', '105000000', '94784201', '269065678\n'], The profit from this movie is: $258849879 

['1-Jul-16', 'Ice Age: Collision Course', '105000000', '64063008', '402156682\n'], The profit from this movie is: $361219690 

['7-Nov-97', 'Starship Troopers', '105000000', '54768952', '121100000\n'], The profit from this movie is: $70868952 

['27-Apr-01', 'Town & Country', '105000000', '6712451', '10364769\n'], The profit from this movie is: $-87922780 

['19-Sep-17', 'Kingsman: The Golden Circle', '104000000', '100234838', '408803696\n'], The profit from this movie is: $405038534 

['9-Jun-00', 'Gone in 60 Seconds', '103300000', '101643008', '232643008\n'], The profit from this movie is: $230986016 

['4-May-00', 'Gladiator', '103000000', '187683805', '451683599\n'], The profit from this movie is: $536367404 

['23-May-13', 'The Hangover 3', '103000000', '112200072', '362000072\n'], The profit from this movie is: $371200144 

['9-Mar-18', 'A Wrinkle in Time', '103000000', '100478608', '133214549\n'], The profit from this movie is: $130693157 

['1-Jul-09', 'Public Enemies', '102500000', '97104620', '212282709\n'], The profit from this movie is: $206887329 

['17-Nov-06', 'Casino Royale', '102000000', '167365000', '594420216\n'], The profit from this movie is: $659785216 

['21-Jun-02', 'Minority Report', '102000000', '132024714', '358824714\n'], The profit from this movie is: $388849428 

['13-Dec-18', 'Bumblebee', '102000000', '127195589', '465195589\n'], The profit from this movie is: $490391178 

['26-Oct-12', 'Cloud Atlas', '102000000', '27108272', '130673154\n'], The profit from this movie is: $55781426 

['4-Apr-23', 'The Super Mario Bros. Movie', '100000000', '574934330', '1361654356\n'], The profit from this movie is: $1836588686 

['31-May-23', 'Spider-Man: Across the Spider-Verse', '100000000', '381311319', '682977332\n'], The profit from this movie is: $964288651 

['19-Jul-23', 'Oppenheimer', '100000000', '325103565', '948050979\n'], The profit from this movie is: $1173154544 

['15-Nov-02', 'Harry Potter and the Chamber of Secrets', '100000000', '262233381', '874954228\n'], The profit from this movie is: $1037187609 

['2-Jul-91', 'Terminator 2: Judgment Day', '100000000', '203464105', '515361524\n'], The profit from this movie is: $618825629 

['22-Mar-23', 'John Wick: Chapter 4', '100000000', '187131806', '432710881\n'], The profit from this movie is: $519842687 

['16-Jun-95', 'Batman Forever', '100000000', '184031112', '336529144\n'], The profit from this movie is: $420560256 

['27-Jul-01', 'Planet of the Apes', '100000000', '180011740', '362211740\n'], The profit from this movie is: $442223480 

['19-Nov-04', 'National Treasure', '100000000', '173005002', '331323410\n'], The profit from this movie is: $404328412 

['25-Dec-12', 'Django Unchained', '100000000', '162805434', '449841566\n'], The profit from this movie is: $512647000 

['25-Dec-19', '1917', '100000000', '159227644', '389140440\n'], The profit from this movie is: $448368084 

['22-Dec-10', 'Little Fockers', '100000000', '148438600', '310650574\n'], The profit from this movie is: $359089174 

['15-Jul-94', 'True Lies', '100000000', '146282411', '365300000\n'], The profit from this movie is: $411582411 

['2-Nov-07', 'American Gangster', '100000000', '130164645', '267985456\n'], The profit from this movie is: $298150101 

['18-Sep-09', 'Cloudy with a Chance of Meatballs', '100000000', '124870275', '236827677\n'], The profit from this movie is: $261697952 

['6-Aug-10', 'The Other Guys', '100000000', '119219978', '170936470\n'], The profit from this movie is: $190156448 

['17-Dec-04', "Lemony Snicket's A Series of Unfortunate Events", '100000000', '118627117', '212956024\n'], The profit from this movie is: $231583141 

['25-Dec-13', 'The Wolf of Wall Street', '100000000', '116949183', '389816136\n'], The profit from this movie is: $406765319 

['24-May-13', 'Epic', '100000000', '107518682', '262794441\n'], The profit from this movie is: $270313123 

['21-Jun-96', 'Eraser', '100000000', '101295562', '234400000\n'], The profit from this movie is: $235695562 

['21-Jun-96', 'The Hunchback of Notre Dame', '100000000', '100138851', '325500000\n'], The profit from this movie is: $325638851 

['15-Dec-00', "The Emperor's New Groove", '100000000', '89630573', '169630573\n'], The profit from this movie is: $159261146 

['15-Aug-12', 'The Expendables 2', '100000000', '85028192', '311979256\n'], The profit from this movie is: $297007448 

['16-Oct-09', 'Where the Wild Things Are', '100000000', '77233467', '99123656\n'], The profit from this movie is: $76357123 

['15-Dec-06', 'Eragon', '100000000', '75030163', '249488115\n'], The profit from this movie is: $224518278 

['23-Jul-14', 'Hercules', '100000000', '72688614', '243388614\n'], The profit from this movie is: $216077228 

['10-Dec-10', 'The Tourist', '100000000', '67631157', '278731369\n'], The profit from this movie is: $246362526 

['24-Nov-99', 'End of Days', '100000000', '66889043', '212026975\n'], The profit from this movie is: $178916018 

['25-Dec-19', 'Spies in Disguise', '100000000', '66757013', '165124093\n'], The profit from this movie is: $131881106 

['11-Jun-04', 'The Stepford Wives', '100000000', '59475623', '96150482\n'], The profit from this movie is: $55626105 

['8-Jun-07', 'Surf’s Up', '100000000', '58867694', '145395745\n'], The profit from this movie is: $104263439 

['8-Dec-06', 'Blood Diamond', '100000000', '57377916', '171377916\n'], The profit from this movie is: $128755832 

['7-Nov-19', 'Midway', '100000000', '56846802', '126815030\n'], The profit from this movie is: $83661832 

['24-Sep-10', "Legend of the Guardians: The Owls of Ga'Hoole", '100000000', '55675313', '139716717\n'], The profit from this movie is: $95392030 

['17-Jun-77', 'The Deep', '100000000', '50681884', '50681884\n'], The profit from this movie is: $1363768 

['5-Jun-09', 'Land of the Lost', '100000000', '49438370', '69548641\n'], The profit from this movie is: $18987011 

['18-Dec-03', 'Peter Pan', '100000000', '48417850', '95255485\n'], The profit from this movie is: $43673335 

['15-Mar-19', 'Wonder Park', '100000000', '45216793', '115103325\n'], The profit from this movie is: $60320118 

['23-Jul-04', 'Catwoman', '100000000', '40202379', '82078046\n'], The profit from this movie is: $22280425 

['14-Aug-14', 'The Expendables 3', '100000000', '39322544', '209461378\n'], The profit from this movie is: $148783922 

['8-Dec-21', 'West Side Story', '100000000', '38530322', '74826329\n'], The profit from this movie is: $13356651 

['27-Nov-02', 'Treasure Planet', '100000000', '38120554', '91800000\n'], The profit from this movie is: $29920554 

['22-Dec-21', 'The King’s Man', '100000000', '37176373', '121125300\n'], The profit from this movie is: $58301673 

['12-Mar-10', 'Green Zone', '100000000', '35497337', '97523020\n'], The profit from this movie is: $33020357 

['13-Oct-17', 'Geostorm', '100000000', '33700160', '220796009\n'], The profit from this movie is: $154496169 

['2-Dec-15', 'Point Break', '100000000', '28782481', '126704591\n'], The profit from this movie is: $55487072 

['17-Dec-19', 'Cats', '100000000', '27166770', '75568568\n'], The profit from this movie is: $2735338 

['26-Nov-15', 'In the Heart of the Sea', '100000000', '25020758', '89693309\n'], The profit from this movie is: $14714067 

['18-Apr-14', 'Transcendence', '100000000', '23022309', '103039258\n'], The profit from this movie is: $26061567 

['18-Feb-05', 'Son of the Mask', '100000000', '17018422', '59918422\n'], The profit from this movie is: $-23063156 

['15-Sep-23', 'Expend4bles', '100000000', '16710153', '51027348\n'], The profit from this movie is: $-32262499 

['5-Dec-18', 'Mortal Engines', '100000000', '15951040', '85481904\n'], The profit from this movie is: $1432944 

['3-Feb-21', 'Chaos Walking', '100000000', '13287908', '27072169\n'], The profit from this movie is: $-59639923 

['13-Oct-21', 'The Last Duel', '100000000', '10853945', '30080003\n'], The profit from this movie is: $-59066052 

['16-Aug-02', 'The Adventures of Pluto Nash', '100000000', '4411102', '7094995\n'], The profit from this movie is: $-88493903 

['20-Jan-12', 'Jin líng shí san chai', '100000000', '311434', '98227017\n'], The profit from this movie is: $-1461549 

['9-Dec-20', 'The Midnight Sky', '100000000', '0', '75615\n'], The profit from this movie is: $-99924385 

['12-Jun-20', 'Artemis Fowl', '100000000', '0', '0\n'], The profit from this movie is: $-100000000 

['5-Nov-15', 'The Peanuts Movie', '99000000', '130178411', '250091610\n'], The profit from this movie is: $281270021 

['6-Feb-19', 'The LEGO Movie 2: The Second Part', '99000000', '105806508', '190131035\n'], The profit from this movie is: $196937543 

['21-Nov-18', 'Robin Hood', '99000000', '30824628', '85210012\n'], The profit from this movie is: $17034640 

['4-May-01', 'The Mummy Returns', '98000000', '202007640', '435040395\n'], The profit from this movie is: $539048035 

['14-Nov-19', 'Ford v. Ferrari', '97600000', '117624357', '224390706\n'], The profit from this movie is: $244415063 

['20-Dec-02', 'Gangs of New York', '97000000', '77730500', '183124621\n'], The profit from this movie is: $163855121 

['4-May-17', 'Alien: Covenant', '97000000', '74262031', '238521247\n'], The profit from this movie is: $215783278 

['6-Mar-15', 'Cinderella', '95000000', '201151353', '542351353\n'], The profit from this movie is: $648502706 

['27-Jun-12', 'Ice Age: Continental Drift', '95000000', '161321843', '879765137\n'], The profit from this movie is: $946086980 

['28-Dec-01', 'Black Hawk Down', '95000000', '108638745', '159691085\n'], The profit from this movie is: $173329830 

['27-May-10', 'Sex and the City 2', '95000000', '95347692', '294680778\n'], The profit from this movie is: $295028470 

['12-Feb-10', 'Percy Jackson & the Olympians: The Lightning Thief', '95000000', '88768303', '223050874\n'], The profit from this movie is: $216819177 

['10-Aug-12', 'The Campaign', '95000000', '86907746', '104907746\n'], The profit from this movie is: $96815492 

['12-Nov-10', 'Unstoppable', '95000000', '81562942', '165720921\n'], The profit from this movie is: $152283863 

['9-May-97', 'The Fifth Element', '95000000', '63570862', '263892820\n'], The profit from this movie is: $232463682 

